id,index,match_id,period,timestamp,minute,second,event_type_id,event_type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,player_id,player_name,player_position_id,player_position_name,location_x,location_y,end_location_x,end_location_y,end_location_z,impact_height,duration,under_pressure,counterpress,substituted_player_id,substituted_player_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_cross,pass_cut_back,pass_switch,assisted_shot_id,key_pass_id,follows_dribble,one_on_one,open_goal,statsbomb_xg,off_camera,out,obv_for_after,obv_for_before,obv_for_net,obv_against_after,obv_against_before,obv_against_net,obv_total_net,outcome_id,outcome_name,type_id,type_name,card_id,card_name,body_part_id,body_part_name,technique_id,technique_name,position_id,position_name,advantage,aerial_won,backheel,defensive,deflected,deflection,first_time,in_chain,miscommunication,nutmeg,offensive,overrun,penalty,recovery_failure,redirect,save_block,through_ball,throw_in,early_video_end,late_video_start,match_suspended,related_events,freeze_frame_player_id,freeze_frame_player_name,freeze_frame_player_position_id,freeze_frame_player_position_name,freeze_frame_teammate,freeze_frame_x,freeze_frame_y,formation_player_id,formation_player_name,formation_position_id,formation_position_name,formation_jersey_number
81282f24-01ca-4a63-91a6-f1067c3687f4,1194,3813041,1,00:37:00.499,37,0,16,Shot,84,2761,FUS Rabat,6,From Counter,2761,FUS Rabat,138962,Reda Hajhouj,17,Right Wing,114.2,35.0,120.0,39.2,0.3,0.0,0.389934,false,false,,,,,,,,,,,,,b9c73528-19e8-4544-9865-3e7642923b35,false,false,true,0.79698074,false,false,0.924199,0.27810264,0.64609635,0.008652105,0.008652105,0.0,0.64609635,97,Goal,87,Open Play,,,40,Right Foot,93,Normal,,,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,fc4c45db-c261-4a79-b728-5f6563f472f0,,,,,,,,,,,,
81282f24-01ca-4a63-91a6-f1067c3687f4,1194,3813041,1,00:37:00.499,37,0,16,Shot,84,2761,FUS Rabat,6,From Counter,2761,FUS Rabat,138962,Reda Hajhouj,17,Right Wing,114.2,35.0,120.0,39.2,0.3,0.0,0.389934,false,false,,,,,,,,,,,,,b9c73528-19e8-4544-9865-3e7642923b35,false,false,true,0.79698074,false,false,0.924199,0.27810264,0.64609635,0.008652105,0.008652105,0.0,0.64609635,97,Goal,87,Open Play,,,40,Right Foot,93,Normal,,,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,fc4c45db-c261-4a79-b728-5f6563f472f0,138961,Naoufel Zerhouni,21,Left Wing,true,110.7,53.4,,,,,
81282f24-01ca-4a63-91a6-f1067c3687f4,1194,3813041,1,00:37:00.499,37,0,16,Shot,84,2761,FUS Rabat,6,From Counter,2761,FUS Rabat,138962,Reda Hajhouj,17,Right Wing,114.2,35.0,120.0,39.2,0.3,0.0,0.389934,false,false,,,,,,,,,,,,,b9c73528-19e8-4544-9865-3e7642923b35,false,false,true,0.79698074,false,false,0.924199,0.27810264,0.64609635,0.008652105,0.008652105,0.0,0.64609635,97,Goal,87,Open Play,,,40,Right Foot,93,Normal,,,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,fc4c45db-c261-4a79-b728-5f6563f472f0,140864,Ayoub Lakred,1,Goalkeeper,false,112.3,46.1,,,,,
81282f24-01ca-4a63-91a6-f1067c3687f4,1194,3813041,1,00:37:00.499,37,0,16,Shot,84,2761,FUS Rabat,6,From Counter,2761,FUS Rabat,138962,Reda Hajhouj,17,Right Wing,114.2,35.0,120.0,39.2,0.3,0.0,0.389934,false,false,,,,,,,,,,,,,b9c73528-19e8-4544-9865-3e7642923b35,false,false,true,0.79698074,false,false,0.924199,0.27810264,0.64609635,0.008652105,0.008652105,0.0,0.64609635,97,Goal,87,Open Play,,,40,Right Foot,93,Normal,,,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,fc4c45db-c261-4a79-b728-5f6563f472f0,143159,Omar Jerrari,6,Left Back,false,90.1,56.4,,,,,
81282f24-01ca-4a63-91a6-f1067c3687f4,1194,3813041,1,00:37:00.499,37,0,16,Shot,84,2761,FUS Rabat,6,From Counter,2761,FUS Rabat,138962,Reda Hajhouj,17,Right Wing,114.2,35.0,120.0,39.2,0.3,0.0,0.389934,false,false,,,,,,,,,,,,,b9c73528-19e8-4544-9865-3e7642923b35,false,false,true,0.79698074,false,false,0.924199,0.27810264,0.64609635,0.008652105,0.008652105,0.0,0.64609635,97,Goal,87,Open Play,,,40,Right Foot,93,Normal,,,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,fc4c45db-c261-4a79-b728-5f6563f472f0,105931,Edilson Alberto Monteiro Sanches Borges,3,Right Center Back,false,114.0,38.2,,,,,
81282f24-01ca-4a63-91a6-f1067c3687f4,1194,3813041,1,00:37:00.499,37,0,16,Shot,84,2761,FUS Rabat,6,From Counter,2761,FUS Rabat,138962,Reda Hajhouj,17,Right Wing,114.2,35.0,120.0,39.2,0.3,0.0,0.389934,false,false,,,,,,,,,,,,,b9c73528-19e8-4544-9865-3e7642923b35,false,false,true,0.79698074,false,false,0.924199,0.27810264,0.64609635,0.008652105,0.008652105,0.0,0.64609635,97,Goal,87,Open Play,,,40,Right Foot,93,Normal,,,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,fc4c45db-c261-4a79-b728-5f6563f472f0,140876,Mohamed Moufid,2,Right Back,false,113.5,36.0,,,,,
81282f24-01ca-4a63-91a6-f1067c3687f4,1194,3813041,1,00:37:00.499,37,0,16,Shot,84,2761,FUS Rabat,6,From Counter,2761,FUS Rabat,138962,Reda Hajhouj,17,Right Wing,114.2,35.0,120.0,39.2,0.3,0.0,0.389934,false,false,,,,,,,,,,,,,b9c73528-19e8-4544-9865-3e7642923b35,false,false,true,0.79698074,false,false,0.924199,0.27810264,0.64609635,0.008652105,0.008652105,0.0,0.64609635,97,Goal,87,Open Play,,,40,Right Foot,93,Normal,,,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,fc4c45db-c261-4a79-b728-5f6563f472f0,143160,Anouar Tarkhatt,5,Left Center Back,false,113.4,44.7,,,,,
3a4b84dc-8313-49a8-829d-b52774f933fe,2051,3813041,2,00:17:09.692,62,9,16,Shot,133,2838,FAR Rabat,5,Other,2838,FAR Rabat,105931,Edilson Alberto Monteiro Sanches Borges,3,Right Center Back,107.8,40.0,120.0,42.4,1.0,0.0,0.19638,false,false,,,,,,,,,,,,,,false,,,0.76,false,false,0.789179,0.7607696,0.028409394,0.01787863,0.01787863,0.0,0.028409394,97,Goal,88,Penalty,,,40,Right Foot,93,Normal,,,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,2f42567d-6476-470c-8667-a11dc3038fa0,,,,,,,,,,,,
7bff5048-b33e-4498-9c06-d3c1a727af6a,392,3813041,1,00:08:47.962,8,47,16,Shot,24,2761,FUS Rabat,1,Regular Play,2761,FUS Rabat,138956,Anas Bach,9,Right Defensive Midfield,113.3,41.9,120.0,36.9,3.7,1.9722222,0.591488,false,false,,,,,,,,,,,,,dcf7f2cd-8653-42d2-8954-295e27a896e0,false,false,false,0.34119484,false,false,0.0,0.22183959,-0.22183959,0.007924922,0.007924922,0.0,-0.22183959,98,Off T,87,Open Play,,,37,Head,93,Normal,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,ceaeb808-859e-4c2f-bf77-6c9cb12f0ff7,,,,,,,,,,,,
7bff5048-b33e-4498-9c06-d3c1a727af6a,392,3813041,1,00:08:47.962,8,47,16,Shot,24,2761,FUS Rabat,1,Regular Play,2761,FUS Rabat,138956,Anas Bach,9,Right Defensive Midfield,113.3,41.9,120.0,36.9,3.7,1.9722222,0.591488,false,false,,,,,,,,,,,,,dcf7f2cd-8653-42d2-8954-295e27a896e0,false,false,false,0.34119484,false,false,0.0,0.22183959,-0.22183959,0.007924922,0.007924922,0.0,-0.22183959,98,Off T,87,Open Play,,,37,Head,93,Normal,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,ceaeb808-859e-4c2f-bf77-6c9cb12f0ff7,140876,Mohamed Moufid,2,Right Back,false,112.2,35.3,,,,,
7bff5048-b33e-4498-9c06-d3c1a727af6a,392,3813041,1,00:08:47.962,8,47,16,Shot,24,2761,FUS Rabat,1,Regular Play,2761,FUS Rabat,138956,Anas Bach,9,Right Defensive Midfield,113.3,41.9,120.0,36.9,3.7,1.9722222,0.591488,false,false,,,,,,,,,,,,,dcf7f2cd-8653-42d2-8954-295e27a896e0,false,false,false,0.34119484,false,false,0.0,0.22183959,-0.22183959,0.007924922,0.007924922,0.0,-0.22183959,98,Off T,87,Open Play,,,37,Head,93,Normal,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,ceaeb808-859e-4c2f-bf77-6c9cb12f0ff7,105931,Edilson Alberto Monteiro Sanches Borges,3,Right Center Back,false,113.6,39.6,,,,,
7bff5048-b33e-4498-9c06-d3c1a727af6a,392,3813041,1,00:08:47.962,8,47,16,Shot,24,2761,FUS Rabat,1,Regular Play,2761,FUS Rabat,138956,Anas Bach,9,Right Defensive Midfield,113.3,41.9,120.0,36.9,3.7,1.9722222,0.591488,false,false,,,,,,,,,,,,,dcf7f2cd-8653-42d2-8954-295e27a896e0,false,false,false,0.34119484,false,false,0.0,0.22183959,-0.22183959,0.007924922,0.007924922,0.0,-0.22183959,98,Off T,87,Open Play,,,37,Head,93,Normal,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,ceaeb808-859e-4c2f-bf77-6c9cb12f0ff7,143160,Anouar Tarkhatt,5,Left Center Back,false,111.9,41.6,,,,,
7bff5048-b33e-4498-9c06-d3c1a727af6a,392,3813041,1,00:08:47.962,8,47,16,Shot,24,2761,FUS Rabat,1,Regular Play,2761,FUS Rabat,138956,Anas Bach,9,Right Defensive Midfield,113.3,41.9,120.0,36.9,3.7,1.9722222,0.591488,false,false,,,,,,,,,,,,,dcf7f2cd-8653-42d2-8954-295e27a896e0,false,false,false,0.34119484,false,false,0.0,0.22183959,-0.22183959,0.007924922,0.007924922,0.0,-0.22183959,98,Off T,87,Open Play,,,37,Head,93,Normal,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,ceaeb808-859e-4c2f-bf77-6c9cb12f0ff7,140864,Ayoub Lakred,1,Goalkeeper,false,115.1,39.9,,,,,
7bff5048-b33e-4498-9c06-d3c1a727af6a,392,3813041,1,00:08:47.962,8,47,16,Shot,24,2761,FUS Rabat,1,Regular Play,2761,FUS Rabat,138956,Anas Bach,9,Right Defensive Midfield,113.3,41.9,120.0,36.9,3.7,1.9722222,0.591488,false,false,,,,,,,,,,,,,dcf7f2cd-8653-42d2-8954-295e27a896e0,false,false,false,0.34119484,false,false,0.0,0.22183959,-0.22183959,0.007924922,0.007924922,0.0,-0.22183959,98,Off T,87,Open Play,,,37,Head,93,Normal,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,ceaeb808-859e-4c2f-bf77-6c9cb12f0ff7,140872,Mohamed Rabie Hrimat,11,Left Defensive Midfield,false,105.4,52.0,,,,,
7bff5048-b33e-4498-9c06-d3c1a727af6a,392,3813041,1,00:08:47.962,8,47,16,Shot,24,2761,FUS Rabat,1,Regular Play,2761,FUS Rabat,138956,Anas Bach,9,Right Defensive Midfield,113.3,41.9,120.0,36.9,3.7,1.9722222,0.591488,false,false,,,,,,,,,,,,,dcf7f2cd-8653-42d2-8954-295e27a896e0,false,false,false,0.34119484,false,false,0.0,0.22183959,-0.22183959,0.007924922,0.007924922,0.0,-0.22183959,98,Off T,87,Open Play,,,37,Head,93,Normal,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,ceaeb808-859e-4c2f-bf77-6c9cb12f0ff7,143159,Omar Jerrari,6,Left Back,false,101.7,60.1,,,,,
7bff5048-b33e-4498-9c06-d3c1a727af6a,392,3813041,1,00:08:47.962,8,47,16,Shot,24,2761,FUS Rabat,1,Regular Play,2761,FUS Rabat,138956,Anas Bach,9,Right Defensive Midfield,113.3,41.9,120.0,36.9,3.7,1.9722222,0.591488,false,false,,,,,,,,,,,,,dcf7f2cd-8653-42d2-8954-295e27a896e0,false,false,false,0.34119484,false,false,0.0,0.22183959,-0.22183959,0.007924922,0.007924922,0.0,-0.22183959,98,Off T,87,Open Play,,,37,Head,93,Normal,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,ceaeb808-859e-4c2f-bf77-6c9cb12f0ff7,143168,Mohamed El Khaloui,21,Left Wing,false,88.4,65.6,,,,,
7bff5048-b33e-4498-9c06-d3c1a727af6a,392,3813041,1,00:08:47.962,8,47,16,Shot,24,2761,FUS Rabat,1,Regular Play,2761,FUS Rabat,138956,Anas Bach,9,Right Defensive Midfield,113.3,41.9,120.0,36.9,3.7,1.9722222,0.591488,false,false,,,,,,,,,,,,,dcf7f2cd-8653-42d2-8954-295e27a896e0,false,false,false,0.34119484,false,false,0.0,0.22183959,-0.22183959,0.007924922,0.007924922,0.0,-0.22183959,98,Off T,87,Open Play,,,37,Head,93,Normal,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,ceaeb808-859e-4c2f-bf77-6c9cb12f0ff7,143167,Hamza Moujahid,9,Right Defensive Midfield,false,97.7,42.8,,,,,
7bff5048-b33e-4498-9c06-d3c1a727af6a,392,3813041,1,00:08:47.962,8,47,16,Shot,24,2761,FUS Rabat,1,Regular Play,2761,FUS Rabat,138956,Anas Bach,9,Right Defensive Midfield,113.3,41.9,120.0,36.9,3.7,1.9722222,0.591488,false,false,,,,,,,,,,,,,dcf7f2cd-8653-42d2-8954-295e27a896e0,false,false,false,0.34119484,false,false,0.0,0.22183959,-0.22183959,0.007924922,0.007924922,0.0,-0.22183959,98,Off T,87,Open Play,,,37,Head,93,Normal,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,ceaeb808-859e-4c2f-bf77-6c9cb12f0ff7,143166,Zakaria Fati,19,Center Attacking Midfield,false,88.4,56.4,,,,,
7bff5048-b33e-4498-9c06-d3c1a727af6a,392,3813041,1,00:08:47.962,8,47,16,Shot,24,2761,FUS Rabat,1,Regular Play,2761,FUS Rabat,138956,Anas Bach,9,Right Defensive Midfield,113.3,41.9,120.0,36.9,3.7,1.9722222,0.591488,false,false,,,,,,,,,,,,,dcf7f2cd-8653-42d2-8954-295e27a896e0,false,false,false,0.34119484,false,false,0.0,0.22183959,-0.22183959,0.007924922,0.007924922,0.0,-0.22183959,98,Off T,87,Open Play,,,37,Head,93,Normal,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,ceaeb808-859e-4c2f-bf77-6c9cb12f0ff7,138961,Naoufel Zerhouni,21,Left Wing,true,110.6,30.4,,,,,
7bff5048-b33e-4498-9c06-d3c1a727af6a,392,3813041,1,00:08:47.962,8,47,16,Shot,24,2761,FUS Rabat,1,Regular Play,2761,FUS Rabat,138956,Anas Bach,9,Right Defensive Midfield,113.3,41.9,120.0,36.9,3.7,1.9722222,0.591488,false,false,,,,,,,,,,,,,dcf7f2cd-8653-42d2-8954-295e27a896e0,false,false,false,0.34119484,false,false,0.0,0.22183959,-0.22183959,0.007924922,0.007924922,0.0,-0.22183959,98,Off T,87,Open Play,,,37,Head,93,Normal,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,ceaeb808-859e-4c2f-bf77-6c9cb12f0ff7,138965,Mountassir Lahtimi,23,Center Forward,true,96.2,45.1,,,,,
7bff5048-b33e-4498-9c06-d3c1a727af6a,392,3813041,1,00:08:47.962,8,47,16,Shot,24,2761,FUS Rabat,1,Regular Play,2761,FUS Rabat,138956,Anas Bach,9,Right Defensive Midfield,113.3,41.9,120.0,36.9,3.7,1.9722222,0.591488,false,false,,,,,,,,,,,,,dcf7f2cd-8653-42d2-8954-295e27a896e0,false,false,false,0.34119484,false,false,0.0,0.22183959,-0.22183959,0.007924922,0.007924922,0.0,-0.22183959,98,Off T,87,Open Play,,,37,Head,93,Normal,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,ceaeb808-859e-4c2f-bf77-6c9cb12f0ff7,138957,Youssef Limouri,2,Right Back,true,94.5,52.9,,,,,
7bff5048-b33e-4498-9c06-d3c1a727af6a,392,3813041,1,00:08:47.962,8,47,16,Shot,24,2761,FUS Rabat,1,Regular Play,2761,FUS Rabat,138956,Anas Bach,9,Right Defensive Midfield,113.3,41.9,120.0,36.9,3.7,1.9722222,0.591488,false,false,,,,,,,,,,,,,dcf7f2cd-8653-42d2-8954-295e27a896e0,false,false,false,0.34119484,false,false,0.0,0.22183959,-0.22183959,0.007924922,0.007924922,0.0,-0.22183959,98,Off T,87,Open Play,,,37,Head,93,Normal,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,ceaeb808-859e-4c2f-bf77-6c9cb12f0ff7,141804,Lahcen Dahdouh,17,Right Wing,true,93.3,67.9,,,,,
7bff5048-b33e-4498-9c06-d3c1a727af6a,392,3813041,1,00:08:47.962,8,47,16,Shot,24,2761,FUS Rabat,1,Regular Play,2761,FUS Rabat,138956,Anas Bach,9,Right Defensive Midfield,113.3,41.9,120.0,36.9,3.7,1.9722222,0.591488,false,false,,,,,,,,,,,,,dcf7f2cd-8653-42d2-8954-295e27a896e0,false,false,false,0.34119484,false,false,0.0,0.22183959,-0.22183959,0.007924922,0.007924922,0.0,-0.22183959,98,Off T,87,Open Play,,,37,Head,93,Normal,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,ceaeb808-859e-4c2f-bf77-6c9cb12f0ff7,138959,El Mehdi Karnass,19,Center Attacking Midfield,true,107.2,56.6,,,,,
ecbef5ec-3f5f-45f3-9910-8dd46b876692,2999,3813041,2,00:46:37.780,91,37,16,Shot,190,2761,FUS Rabat,6,From Counter,2761,FUS Rabat,138961,Naoufel Zerhouni,21,Left Wing,106.1,44.2,108.8,42.9,0.4,0.0,0.140729,false,false,,,,,,,,,,,,,3b42d6cf-47d2-445b-821b-74d93aa94c05,false,false,false,0.3341831,false,false,0.760736,0.13001314,0.6307229,0.007465606,0.007465606,0.0,0.6307229,100,Saved,87,Open Play,,,40,Right Foot,93,Normal,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4ee0fe38-f5de-4143-be3e-046f463d4b3d,,,,,,,,,,,,
ecbef5ec-3f5f-45f3-9910-8dd46b876692,2999,3813041,2,00:46:37.780,91,37,16,Shot,190,2761,FUS Rabat,6,From Counter,2761,FUS Rabat,138961,Naoufel Zerhouni,21,Left Wing,106.1,44.2,108.8,42.9,0.4,0.0,0.140729,false,false,,,,,,,,,,,,,3b42d6cf-47d2-445b-821b-74d93aa94c05,false,false,false,0.3341831,false,false,0.760736,0.13001314,0.6307229,0.007465606,0.007465606,0.0,0.6307229,100,Saved,87,Open Play,,,40,Right Foot,93,Normal,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4ee0fe38-f5de-4143-be3e-046f463d4b3d,143165,Mohamed Chibi,2,Right Back,false,93.0,32.8,,,,,
ecbef5ec-3f5f-45f3-9910-8dd46b876692,2999,3813041,2,00:46:37.780,91,37,16,Shot,190,2761,FUS Rabat,6,From Counter,2761,FUS Rabat,138961,Naoufel Zerhouni,21,Left Wing,106.1,44.2,108.8,42.9,0.4,0.0,0.140729,false,false,,,,,,,,,,,,,3b42d6cf-47d2-445b-821b-74d93aa94c05,false,false,false,0.3341831,false,false,0.760736,0.13001314,0.6307229,0.007465606,0.007465606,0.0,0.6307229,100,Saved,87,Open Play,,,40,Right Foot,93,Normal,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4ee0fe38-f5de-4143-be3e-046f463d4b3d,105931,Edilson Alberto Monteiro Sanches Borges,3,Right Center Back,false,106.8,42.9,,,,,
ecbef5ec-3f5f-45f3-9910-8dd46b876692,2999,3813041,2,00:46:37.780,91,37,16,Shot,190,2761,FUS Rabat,6,From Counter,2761,FUS Rabat,138961,Naoufel Zerhouni,21,Left Wing,106.1,44.2,108.8,42.9,0.4,0.0,0.140729,false,false,,,,,,,,,,,,,3b42d6cf-47d2-445b-821b-74d93aa94c05,false,false,false,0.3341831,false,false,0.760736,0.13001314,0.6307229,0.007465606,0.007465606,0.0,0.6307229,100,Saved,87,Open Play,,,40,Right Foot,93,Normal,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4ee0fe38-f5de-4143-be3e-046f463d4b3d,140864,Ayoub Lakred,1,Goalkeeper,false,108.9,42.8,,,,,
8b71b80a-fea4-40ae-a045-a3cd87e232b7,2694,3813041,2,00:36:33.452,81,33,16,Shot,169,2838,FAR Rabat,4,From Throw In,2838,FAR Rabat,140873,Abdelilah Amimi,21,Left Wing,106.8,29.6,118.2,38.7,0.2,0.0,0.851196,false,false,,,,,,,,,,,,,,false,false,false,0.1274738,false,false,0.142381,0.10757299,0.034808014,0.008327863,0.008327863,0.0,0.034808014,100,Saved,87,Open Play,,,40,Right Foot,93,Normal,,,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,fcd92358-e205-4fee-a86d-e71110390063,,,,,,,,,,,,
8b71b80a-fea4-40ae-a045-a3cd87e232b7,2694,3813041,2,00:36:33.452,81,33,16,Shot,169,2838,FAR Rabat,4,From Throw In,2838,FAR Rabat,140873,Abdelilah Amimi,21,Left Wing,106.8,29.6,118.2,38.7,0.2,0.0,0.851196,false,false,,,,,,,,,,,,,,false,false,false,0.1274738,false,false,0.142381,0.10757299,0.034808014,0.008327863,0.008327863,0.0,0.034808014,100,Saved,87,Open Play,,,40,Right Foot,93,Normal,,,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,fcd92358-e205-4fee-a86d-e71110390063,138962,Reda Hajhouj,23,Center Forward,false,94.0,46.4,,,,,
8b71b80a-fea4-40ae-a045-a3cd87e232b7,2694,3813041,2,00:36:33.452,81,33,16,Shot,169,2838,FAR Rabat,4,From Throw In,2838,FAR Rabat,140873,Abdelilah Amimi,21,Left Wing,106.8,29.6,118.2,38.7,0.2,0.0,0.851196,false,false,,,,,,,,,,,,,,false,false,false,0.1274738,false,false,0.142381,0.10757299,0.034808014,0.008327863,0.008327863,0.0,0.034808014,100,Saved,87,Open Play,,,40,Right Foot,93,Normal,,,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,fcd92358-e205-4fee-a86d-e71110390063,142690,Zakaria Azoud,17,Right Wing,false,103.8,36.2,,,,,
8b71b80a-fea4-40ae-a045-a3cd87e232b7,2694,3813041,2,00:36:33.452,81,33,16,Shot,169,2838,FAR Rabat,4,From Throw In,2838,FAR Rabat,140873,Abdelilah Amimi,21,Left Wing,106.8,29.6,118.2,38.7,0.2,0.0,0.851196,false,false,,,,,,,,,,,,,,false,false,false,0.1274738,false,false,0.142381,0.10757299,0.034808014,0.008327863,0.008327863,0.0,0.034808014,100,Saved,87,Open Play,,,40,Right Foot,93,Normal,,,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,fcd92358-e205-4fee-a86d-e71110390063,138959,El Mehdi Karnass,19,Center Attacking Midfield,false,98.2,47.9,,,,,
8b71b80a-fea4-40ae-a045-a3cd87e232b7,2694,3813041,2,00:36:33.452,81,33,16,Shot,169,2838,FAR Rabat,4,From Throw In,2838,FAR Rabat,140873,Abdelilah Amimi,21,Left Wing,106.8,29.6,118.2,38.7,0.2,0.0,0.851196,false,false,,,,,,,,,,,,,,false,false,false,0.1274738,false,false,0.142381,0.10757299,0.034808014,0.008327863,0.008327863,0.0,0.034808014,100,Saved,87,Open Play,,,40,Right Foot,93,Normal,,,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,fcd92358-e205-4fee-a86d-e71110390063,138957,Youssef Limouri,2,Right Back,false,107.3,34.2,,,,,
8b71b80a-fea4-40ae-a045-a3cd87e232b7,2694,3813041,2,00:36:33.452,81,33,16,Shot,169,2838,FAR Rabat,4,From Throw In,2838,FAR Rabat,140873,Abdelilah Amimi,21,Left Wing,106.8,29.6,118.2,38.7,0.2,0.0,0.851196,false,false,,,,,,,,,,,,,,false,false,false,0.1274738,false,false,0.142381,0.10757299,0.034808014,0.008327863,0.008327863,0.0,0.034808014,100,Saved,87,Open Play,,,40,Right Foot,93,Normal,,,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,fcd92358-e205-4fee-a86d-e71110390063,136562,Soumaila Ouatarra,3,Right Center Back,false,109.8,37.7,,,,,
8b71b80a-fea4-40ae-a045-a3cd87e232b7,2694,3813041,2,00:36:33.452,81,33,16,Shot,169,2838,FAR Rabat,4,From Throw In,2838,FAR Rabat,140873,Abdelilah Amimi,21,Left Wing,106.8,29.6,118.2,38.7,0.2,0.0,0.851196,false,false,,,,,,,,,,,,,,false,false,false,0.1274738,false,false,0.142381,0.10757299,0.034808014,0.008327863,0.008327863,0.0,0.034808014,100,Saved,87,Open Play,,,40,Right Foot,93,Normal,,,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,fcd92358-e205-4fee-a86d-e71110390063,144326,El Mehdi Moubarik,11,Left Defensive Midfield,false,106.1,44.1,,,,,
8b71b80a-fea4-40ae-a045-a3cd87e232b7,2694,3813041,2,00:36:33.452,81,33,16,Shot,169,2838,FAR Rabat,4,From Throw In,2838,FAR Rabat,140873,Abdelilah Amimi,21,Left Wing,106.8,29.6,118.2,38.7,0.2,0.0,0.851196,false,false,,,,,,,,,,,,,,false,false,false,0.1274738,false,false,0.142381,0.10757299,0.034808014,0.008327863,0.008327863,0.0,0.034808014,100,Saved,87,Open Play,,,40,Right Foot,93,Normal,,,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,fcd92358-e205-4fee-a86d-e71110390063,138973,Saad Ait Khorsa,5,Left Center Back,false,108.8,41.7,,,,,
8b71b80a-fea4-40ae-a045-a3cd87e232b7,2694,3813041,2,00:36:33.452,81,33,16,Shot,169,2838,FAR Rabat,4,From Throw In,2838,FAR Rabat,140873,Abdelilah Amimi,21,Left Wing,106.8,29.6,118.2,38.7,0.2,0.0,0.851196,false,false,,,,,,,,,,,,,,false,false,false,0.1274738,false,false,0.142381,0.10757299,0.034808014,0.008327863,0.008327863,0.0,0.034808014,100,Saved,87,Open Play,,,40,Right Foot,93,Normal,,,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,fcd92358-e205-4fee-a86d-e71110390063,138956,Anas Bach,9,Right Defensive Midfield,false,110.8,42.5,,,,,
8b71b80a-fea4-40ae-a045-a3cd87e232b7,2694,3813041,2,00:36:33.452,81,33,16,Shot,169,2838,FAR Rabat,4,From Throw In,2838,FAR Rabat,140873,Abdelilah Amimi,21,Left Wing,106.8,29.6,118.2,38.7,0.2,0.0,0.851196,false,false,,,,,,,,,,,,,,false,false,false,0.1274738,false,false,0.142381,0.10757299,0.034808014,0.008327863,0.008327863,0.0,0.034808014,100,Saved,87,Open Play,,,40,Right Foot,93,Normal,,,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,fcd92358-e205-4fee-a86d-e71110390063,138955,Ayoub Qasmi,6,Left Back,false,110.6,44.4,,,,,
